HIGH_DEG,INST_TYPE,INST_EXP_PS,AVG_FAC_SAL_PM,TS,TS_MEN,TS_WOM,TS_MAR,TS_DPEN,TS_VET,PER_PT,ST_FI_LO,ST_FI_M1,ST_FI_M2,ST_FI_H1,ST_FI_H2,HL_ED_P_MS,HL_ED_P_HS,HL_ED_P_PS,HECR
4,1,6325,6198,3732,0.4555,0.5445,0.202925908,0.59839547,0.03303445,0.2087,0.487494101,0.181217556,0.160453044,0.105710241,0.065125059,0.040784719,0.471347445,0.487867837,0.3011
4,1,5837,5832,4262,0.4263,0.5737,0.154929578,0.666239863,0.01835254,0.1595,0.398207426,0.180964575,0.169440888,0.14084507,0.11054204,0.032485876,0.412900188,0.554613936,0.3306
4,2,14047,8269,3027,0.5342,0.4658,0.063577586,0.853448276,0.015086207,0.0383,0.254310345,0.13362069,0.16487069,0.181034483,0.266163793,0.017084283,0.251708428,0.731207289,0.6235
3,3,3034,4456,1919,0.4919,0.5081,0.101591187,0.567319461,0.035495716,0.4169,0.454100367,0.156058752,0.130966952,0.121787026,0.137086903,0.023664638,0.317782285,0.658553076,0.3488
4,2,5398,5971,1073,0.3625,0.6375,0.201438849,0.556354916,0.026378897,0.1193,0.278177458,0.153477218,0.203836931,0.178657074,0.185851319,0.017241379,0.344827586,0.637931035,0.4094
4,1,6407,5899,3160,0.3858,0.6142,0.289560699,0.38545111,0.049598488,0.3547,0.47189419,0.178082192,0.164383562,0.115729806,0.06991025,0.026301946,0.42135718,0.552340873,0.3148
4,2,8596,6016,1949,0.4002,0.5998,0.152713891,0.730450782,0.014719411,0.139,0.231830727,0.129714811,0.20975161,0.216191352,0.2125115,0.015564202,0.278210117,0.706225681,0.6607
3,3,3495,5237,816,0.8199,0.1801,0.21173763,0.330840046,0.120253165,0.1618,0.630034522,0.1570771,0.107019563,0.060414269,0.045454546,0.058698727,0.405233381,0.536067893,0.4275
3,2,13771,6694,1626,0.4287,0.5713,0.170984456,0.638045892,0.010362694,0.0203,0.221317543,0.145817913,0.165803109,0.195410807,0.271650629,0.010928962,0.277127244,0.711943794,0.7366
4,1,9083,5927,3036,0.5356,0.4644,0.149338374,0.541902962,0.048519219,0.3155,0.421550095,0.139886578,0.145557656,0.163201008,0.129804663,0.023335621,0.348661634,0.628002745,0.4096
4,1,8961,7769,17557,0.5313,0.4687,0.09421365,0.734668645,0.024357072,0.1433,0.304401583,0.141567755,0.167779426,0.171488625,0.214762611,0.017015707,0.289397906,0.693586387,0.6048
4,1,9207,7992,18213,0.4947,0.5053,0.054439673,0.800249342,0.011774484,0.0698,0.306552154,0.12148497,0.148219975,0.154176479,0.269566422,0.015541031,0.249963689,0.73449528,0.7003
4,1,7405,7446,19261,0.4702,0.5298,0.137679123,0.45396647,0.025100684,0.2854,0.503043926,0.155006088,0.122599981,0.105741313,0.113608692,0.028414299,0.314899684,0.656686017,0.3339
4,2,9542,6929,3077,0.389,0.611,0.045933735,0.883283133,0.008283133,0.013,0.186746988,0.106927711,0.155873494,0.185240964,0.365210843,0.015835313,0.189231987,0.7949327,0.753
3,3,2947,3904,1701,0.2792,0.7208,0.32748538,0.21871345,0.046783626,0.3845,0.549317739,0.190253411,0.129434698,0.077582846,0.053411306,0.059916396,0.442638179,0.497445425,0.4854
4,1,6811,5946,4134,0.4279,0.5721,0.117928634,0.635770235,0.026979983,0.1925,0.429939078,0.13359443,0.149260226,0.13359443,0.153611836,0.025974026,0.32606679,0.647959184,0.3136
4,2,4134,5054,1172,0.372,0.628,0.372019078,0.267885533,0.039745628,0.0043,0.350556439,0.201112878,0.183624801,0.140699523,0.124006359,0.023297491,0.390681004,0.586021505,0.4
4,1,6296,5702,4824,0.426,0.574,0.077651515,0.781060606,0.013257576,0.1188,0.315151515,0.133333333,0.173106061,0.191666667,0.186742424,0.031004547,0.374121538,0.594873915,0.3965
4,2,8774,6584,2259,0.4143,0.5857,0.146341463,0.661406026,0.015781923,0.0027,0.264705882,0.172883788,0.167862267,0.192969871,0.201578192,0.0328,0.4264,0.5408,0.6184
4,2,8607,6766,2333,0.4085,0.5915,0.143702451,0.679628064,0.016906171,0.2589,0.193575655,0.120033812,0.134404058,0.21386306,0.338123415,0.011818182,0.321818182,0.666363636,0.6904
4,2,5655,5951,1990,0.3221,0.6779,0.125687353,0.652788688,0.025923017,0.1925,0.292223095,0.133542812,0.172034564,0.194815397,0.207384132,0.03057554,0.430755396,0.538669065,0.5432
2,3,4186,4280,703,0.4026,0.5974,0.053380783,0.785290629,0.016607355,0.3841,0.340450771,0.180308422,0.173190985,0.183867141,0.122182681,0.020107239,0.474530831,0.50536193,0.7685
3,3,3923,5229,3615,0.426,0.574,0.055144794,0.674060382,0.018484288,0.3853,0.431608133,0.162353666,0.137399877,0.117683303,0.150955022,0.022303474,0.436928702,0.540767825,0.3896
3,3,3528,4700,2912,0.5189,0.4811,0.317340937,0.213117091,0.073391552,0.2002,0.605382285,0.172803422,0.112315095,0.06301907,0.046480128,0.044017039,0.453810077,0.502172884,0.4752
4,1,6197,8034,8377,0.4208,0.5792,0.021342819,0.917741218,0.007781236,0.0363,0.212316585,0.122943531,0.180746999,0.19831036,0.285682526,0.010983763,0.382760267,0.606255969,0.6384
4,1,4835,8328,7151,0.4831,0.5169,0.081510477,0.778494129,0.01772968,0.0934,0.258116509,0.142297951,0.194335713,0.216440249,0.188809579,0.012607161,0.402924861,0.584467978,0.4929
4,2,8591,6348,1513,0.0694,0.9306,0.135814889,0.609657948,0.013078471,0.2644,0.375251509,0.146881288,0.189134809,0.160965795,0.1277666,0.014755959,0.399545971,0.58569807,0.4534
4,2,6745,5672,1431,0.3026,0.6974,0.126108374,0.535960591,0.01773399,0.1971,0.363546798,0.169458128,0.148768473,0.132019704,0.186206897,0.027058824,0.407058824,0.565882353,0.4415
4,1,6166,8454,5929,0.3985,0.6015,0.069294734,0.824761318,0.012011087,0.1135,0.267939637,0.15368032,0.217123499,0.19710502,0.164151525,0.012133468,0.434782609,0.553083923,0.5275
4,2,13047,9371,13069,0.5541,0.4459,0.087263763,0.716516023,0.013968776,0.1769,0.239934265,0.121939195,0.135250616,0.165653246,0.337222679,0.016422391,0.265760198,0.717817411,0.6616
4,2,10159,7943,5735,0.4345,0.5655,0.02970297,0.909123055,0.00884017,0.0344,0.141089109,0.089816125,0.153818953,0.206859972,0.408415842,0.004092262,0.200892857,0.795014881,0.763
4,1,6285,7946,6288,0.4569,0.5431,0.032753025,0.899380348,0.009147241,0.0751,0.206255533,0.112127471,0.157568604,0.214222485,0.309825907,0.011044494,0.390343957,0.598611549,0.5929
4,2,7048,6128,2564,0.3093,0.6907,0.134351145,0.597455471,0.014249364,0.1439,0.303816794,0.161832061,0.17302799,0.175063613,0.186259542,0.033101045,0.357723577,0.609175378,0.6393
4,1,6461,8106,6303,0.4366,0.5634,0.056473829,0.824242424,0.013223141,0.0973,0.304132231,0.140495868,0.201928375,0.199724518,0.153719008,0.008368201,0.409742977,0.581888823,0.4605
4,2,12291,7207,2243,0.3598,0.6402,0.0981755,0.802780191,0.009556907,0.1654,0.12945265,0.123370982,0.158123371,0.234578627,0.35447437,0.012974977,0.31047266,0.676552363,0.7798
4,2,7340,6658,2593,0.4111,0.5889,0.039106145,0.880586592,0.01396648,0.0578,0.264664805,0.11103352,0.180167598,0.211592179,0.232541899,0.010510511,0.334084084,0.655405405,0.6218
4,2,6718,5943,1688,0.468,0.532,0.134124088,0.687043796,0.031934307,0.0989,0.25,0.166970803,0.233576642,0.188868613,0.160583942,0.0125,0.339583333,0.647916667,0.5892
4,2,6467,6470,2129,0.264,0.736,0.156086632,0.554144884,0.017923824,0.2997,0.220313667,0.164301718,0.168035848,0.182225541,0.265123226,0.021222411,0.432937182,0.545840408,0.6398
4,2,7378,6798,2080,0.263,0.737,0.078431373,0.765522876,0.008986928,0.2529,0.255718954,0.144607843,0.171568628,0.183823529,0.244281046,0.016528926,0.503213958,0.480257117,0.6537
4,2,5210,6221,2811,0.2259,0.7741,0.238294314,0.446488294,0.024247492,0.6247,0.213210702,0.128762542,0.16638796,0.221571906,0.27006689,0.032649254,0.442164179,0.525186567,0.622
4,1,6820,8326,11882,0.4377,0.5623,0.020193402,0.907565415,0.010807736,0.0529,0.242178612,0.130972696,0.187713311,0.216296928,0.222838453,0.006742983,0.379175161,0.614081857,0.5205
4,2,4468,5718,1612,0.4001,0.5999,0.111111111,0.713261649,0.011648746,0.2072,0.372759857,0.170250896,0.20609319,0.129928315,0.120967742,0.023414634,0.472195122,0.504390244,0.4633
4,1,5739,7519,9181,0.4301,0.5699,0.024035548,0.89598061,0.007473238,0.0501,0.19470814,0.114724298,0.167238942,0.220561503,0.302767118,0.009782609,0.387391304,0.602826087,0.5079
4,2,8553,8157,4206,0.3716,0.6284,0.079365079,0.707773708,0.012210012,0.2256,0.288563289,0.150590151,0.161986162,0.137159137,0.261701262,0.024245197,0.354986276,0.620768527,0.7318
4,1,5525,7982,4874,0.4282,0.5718,0.041053712,0.882996921,0.012658228,0.0527,0.230585015,0.145740677,0.190899761,0.238111529,0.194663017,0.013240162,0.43692534,0.549834498,0.5258
4,1,6854,8183,2999,0.4028,0.5972,0.0501002,0.806112224,0.023547094,0.059,0.334669339,0.142785571,0.1998998,0.172845691,0.149799599,0.01253406,0.440326976,0.547138965,0.4203
4,2,6966,6990,2153,0.3047,0.6953,0.03525641,0.872596154,0.009615385,0.0483,0.258012821,0.114583333,0.165064103,0.205128205,0.257211539,0.011035654,0.332767402,0.656196944,0.7076
4,2,7616,5583,3925,0.4102,0.5898,0.0867737,0.730504587,0.024847095,0.1131,0.326070336,0.13646789,0.179663609,0.164755352,0.193042814,0.008823529,0.417226891,0.57394958,0.6151
4,1,5866,8412,7242,0.4368,0.5632,0.054945055,0.84717608,0.012266803,0.0787,0.212369026,0.118579095,0.169690774,0.226935855,0.272425249,0.013179572,0.378912685,0.607907743,0.6132
4,2,6772,6720,2315,0.2946,0.7054,0.125890736,0.686460808,0.01821061,0.2808,0.258115598,0.129849565,0.146476643,0.226444972,0.239113223,0.015319149,0.362553192,0.62212766,0.7252
4,2,5815,5466,1482,0.2672,0.7328,0.109190173,0.683348499,0.01910828,0.2139,0.365787079,0.169244768,0.202911738,0.170154686,0.091901729,0.020222447,0.523761375,0.456016178,0.5212
4,1,20103,8768,37855,0.5468,0.4532,0.060734463,0.840740741,0.019397364,0.0206,0.233301946,0.126553672,0.161142498,0.189359699,0.289642185,0.012822682,0.329363603,0.657813716,0.8467
4,2,35105,13124,10842,0.4868,0.5132,0.046598323,0.702392047,0.008698354,0.069,0.276794035,0.124883504,0.127679404,0.118049084,0.352593973,0.014276444,0.135301752,0.850421804,0.9495
4,2,9589,7728,2880,0.3288,0.6712,0.026973684,0.886842105,0.008552632,0.0712,0.180921053,0.10131579,0.175,0.184868421,0.357894737,0.010668563,0.261024182,0.728307255,0.604
3,1,6871,6022,1603,0.451,0.549,0.03251814,0.890262474,0.010928962,0.0942,0.19770671,0.109020873,0.168503091,0.202902446,0.321866882,0.005806759,0.27158496,0.722608282,0.4653
3,1,4582,5770,1785,0.507,0.493,0.03251814,0.890262474,0.010928962,0.0622,0.19770671,0.109020873,0.168503091,0.202902446,0.321866882,0.005806759,0.27158496,0.722608282,0.5391
3,1,5584,5828,3043,0.5442,0.4558,0.03251814,0.890262474,0.010928962,0.0391,0.19770671,0.109020873,0.168503091,0.202902446,0.321866882,0.005806759,0.27158496,0.722608282,0.6279
4,1,15066,8538,17682,0.4919,0.5081,0.03251814,0.890262474,0.010928962,0.0561,0.19770671,0.109020873,0.168503091,0.202902446,0.321866882,0.005806759,0.27158496,0.722608282,0.7765
4,2,9912,6879,3305,0.4003,0.5997,0.08531832,0.628410567,0.018189693,0.2218,0.369857081,0.151147683,0.158943266,0.142485925,0.177566046,0.009277344,0.354980469,0.635742188,0.5282
4,2,6518,8380,3587,0.5573,0.4427,0.06351626,0.786077236,0.018800813,0.1355,0.257113821,0.135670732,0.180894309,0.201219512,0.225101626,0.008250825,0.357535754,0.634213421,0.5797
4,1,5787,8333,6833,0.4739,0.5261,0.029214064,0.902016546,0.012668046,0.035,0.191571872,0.12073423,0.175801448,0.240692865,0.271199586,0.009431345,0.386962552,0.603606103,0.631
4,1,5395,8231,7768,0.4398,0.5602,0.038605522,0.883481516,0.012868507,0.0672,0.207533926,0.124005615,0.197005147,0.236780534,0.234674778,0.003540718,0.370257967,0.626201315,0.5768
4,1,11868,9541,26469,0.4675,0.5325,0.042773723,0.780145985,0.009416058,0.0949,0.307810219,0.129270073,0.15379562,0.156642336,0.252481752,0.017801549,0.302945637,0.679252814,0.6618
4,2,6549,5911,1533,0.4057,0.5943,0.135111876,0.733218589,0.016351119,0.0228,0.206540448,0.106712565,0.253012048,0.243545611,0.190189329,0.010289991,0.42282507,0.566884939,0.5872
4,1,5929,7988,11561,0.402,0.598,0.031204906,0.858405483,0.007215007,0.0687,0.186507937,0.106962482,0.148448773,0.196067821,0.362012987,0.006702413,0.330141708,0.663155879,0.6506
4,2,12770,7639,3138,0.4589,0.5411,0.060929984,0.78727953,0.013361839,0.1456,0.226616783,0.136825227,0.171031534,0.169962587,0.29556387,0.017220903,0.398456057,0.58432304,0.5657
4,2,6108,7840,5086,0.4483,0.5517,0.044254974,0.880633374,0.011774259,0.0963,0.14819326,0.100284206,0.166869671,0.213154689,0.371498173,0.009883971,0.362269016,0.627847013,0.6535
4,2,5748,6532,8981,0.4561,0.5439,0.030832902,0.856802897,0.009415417,0.083,0.291153647,0.153440248,0.155199172,0.166580445,0.233626487,0.016792324,0.327278958,0.655928718,0.5662
3,2,5888,5880,3341,0.7962,0.2038,0.108928571,0.611607143,0.042261905,0.1146,0.413095238,0.15327381,0.136011905,0.138988095,0.158630952,0.052225727,0.371889239,0.575885033,0.4543
4,1,5207,6872,7500,0.3281,0.6719,0.060106234,0.760972882,0.008386916,0.2373,0.327369304,0.157394465,0.17360917,0.166620073,0.175006989,0.035882908,0.363550519,0.600566572,0.448
4,1,6303,8855,12969,0.443,0.557,0.021283784,0.906756757,0.005574324,0.0991,0.199662162,0.10320946,0.146114865,0.166554054,0.38445946,0.016970803,0.234124088,0.74890511,0.6007
4,2,13639,9220,4269,0.5135,0.4865,0.014519056,0.915305505,0.006654568,0.1422,0.13369631,0.096793708,0.102843315,0.176648518,0.490018149,0.009481669,0.194690266,0.795828066,0.6073
4,2,4615,5462,1816,0.3497,0.6503,0.151237397,0.724106325,0.010082493,0.0743,0.269477544,0.132905591,0.212648946,0.19340055,0.191567369,0.012682927,0.352195122,0.635121951,0.5407
4,2,3936,5399,2771,0.3786,0.6214,0.099447514,0.76961326,0.028176796,0.1469,0.349171271,0.16519337,0.170718232,0.16519337,0.149723757,0.016548463,0.372340426,0.611111111,0.3387
4,2,4704,5165,1662,0.3736,0.6264,0.31300813,0.415650407,0.06097561,0.0078,0.339430894,0.216463415,0.194105691,0.167682927,0.082317073,0.038062284,0.418685121,0.543252595,0.3875
4,1,6120,6810,9736,0.3639,0.6361,0.040839161,0.85006993,0.014265734,0.0493,0.250909091,0.118321678,0.147132867,0.160839161,0.322797203,0.007240081,0.195482189,0.79727773,0.6397
4,2,6853,5558,1735,0.3441,0.6559,0.063131313,0.800505051,0.013468014,0.015,0.484848485,0.206228956,0.133838384,0.112794613,0.062289562,0.021174206,0.404234841,0.574590953,0.4706
4,1,11115,8218,15247,0.544,0.456,0.025015506,0.927020881,0.008269589,0.0604,0.183378127,0.105643994,0.14492454,0.18110399,0.384949349,0.005337319,0.185738685,0.808923997,0.7744
3,2,5740,5120,1139,0.2757,0.7243,0.149187592,0.589364845,0.023633678,0.101,0.463810931,0.156573117,0.141802068,0.1211226,0.116691285,0.050335571,0.441275168,0.508389262,0.4491
4,2,7130,5176,1184,0.0228,0.9772,0.130601793,0.647887324,0.012804097,0.1883,0.394366197,0.203585147,0.166453265,0.122919334,0.112676056,0.022759602,0.386913229,0.590327169,0.4
4,1,6103,6351,3381,0.3322,0.6678,0.049495435,0.822200865,0.014416146,0.039,0.436328688,0.180201826,0.153291687,0.13358962,0.096588179,0.015263158,0.394210526,0.590526316,0.3908
4,1,4642,5502,2761,0.3372,0.6628,0.042189282,0.873432155,0.007981756,0.0594,0.393956671,0.177309008,0.160205245,0.141391106,0.12713797,0.012946979,0.376078915,0.610974106,0.4122
3,2,4029,4102,3137,0.3816,0.6184,0.257637475,0.318228106,0.061608961,0.2987,0.484725051,0.205702648,0.140020367,0.093177189,0.076374745,0.052662722,0.465088757,0.482248521,0.4034
4,2,4385,5076,1933,0.492,0.508,0.030927835,0.908153702,0.009372071,0.031,0.279287723,0.175257732,0.207122774,0.196813496,0.141518276,0.014778325,0.309359606,0.675862069,0.5195
4,1,5318,5824,2919,0.3405,0.6595,0.077791719,0.816185696,0.010664994,0.1583,0.356963614,0.167503137,0.151819323,0.168757842,0.154956085,0.016315432,0.359619307,0.624065262,0.3481
4,1,9456,8404,20136,0.4639,0.5361,0.042439328,0.840074673,0.015059116,0.0623,0.272059739,0.114623522,0.136029869,0.164032358,0.313254512,0.007780083,0.236255187,0.75596473,0.6908
4,1,5406,6447,7544,0.4703,0.5297,0.034004164,0.873004858,0.009484155,0.0594,0.285912561,0.1209808,0.146657414,0.160767985,0.28568124,0.007549927,0.332927423,0.65952265,0.4645
4,1,7009,6400,3831,0.4584,0.5416,0.027928304,0.866194248,0.008336807,0.0692,0.537724052,0.198416007,0.13130471,0.080033347,0.052521884,0.013546202,0.391388486,0.595065312,0.3577
4,1,5253,5794,5009,0.3572,0.6428,0.119674797,0.722926829,0.017886179,0.1779,0.364227642,0.157398374,0.171056911,0.162276423,0.14504065,0.022012579,0.359538784,0.618448637,0.4035
4,1,5835,6653,4770,0.321,0.679,0.044095092,0.871165644,0.006901841,0.0656,0.274156442,0.149539877,0.180981595,0.182131902,0.213190184,0.009783938,0.313086017,0.677130045,0.5972
4,1,4833,6251,1533,0.5153,0.4847,0.135082605,0.688046647,0.026239067,0.2577,0.286686103,0.15451895,0.232264334,0.196307094,0.130223518,0.010615711,0.323779193,0.665605096,0.3655
3,2,6217,4159,614,0.1596,0.8404,0.225321888,0.495708155,0.025751073,0.2834,0.379828326,0.178111588,0.184549356,0.135193133,0.122317597,0.023041475,0.3640553,0.612903226,0.3832
4,1,6138,6652,9786,0.4933,0.5067,0.069920589,0.825682743,0.016463297,0.1291,0.219058687,0.136161147,0.20356382,0.245593647,0.1956227,0.008116545,0.265556712,0.726326743,0.5339
4,1,7979,6585,6043,0.3842,0.6158,0.142129105,0.665628539,0.026047565,0.2802,0.295016988,0.14779162,0.187146093,0.204983013,0.165062288,0.01810927,0.297114794,0.684775936,0.4735
4,2,6289,4815,812,0.1761,0.8239,0.329979879,0.269617706,0.024144869,0.6158,0.392354125,0.197183099,0.162977867,0.158953722,0.088531187,0.033039648,0.431718062,0.535242291,0.3393
4,1,5019,5686,9084,0.3873,0.6127,0.265847474,0.530329628,0.072947143,0.2339,0.453091477,0.186268773,0.157792081,0.120733372,0.082114297,0.027844246,0.439852077,0.532303676,0.3061
3,2,8221,6284,1018,0.1297,0.8703,0.227340268,0.365527489,0.023774146,0.4519,0.404160476,0.19910847,0.138187221,0.144130758,0.114413076,0.028192372,0.389718076,0.582089552,0.3827
4,2,8233,7496,4339,0.428,0.572,0.053513514,0.818378378,0.007567568,0.0724,0.197297297,0.111351351,0.152972973,0.164864865,0.373513514,0.005527916,0.205085683,0.789386401,0.6912
4,2,6051,4369,2449,0.3912,0.6088,0.348172446,0.316776008,0.044985942,0.0143,0.38425492,0.208997188,0.189315839,0.136363636,0.081068416,0.046472564,0.521836506,0.43169093,0.4496
4,2,3999,4945,1019,0.4642,0.5358,0.284353742,0.530612245,0.021768708,0.0236,0.262585034,0.172789116,0.194557823,0.217687075,0.152380952,0.026200873,0.350800582,0.622998544,0.5149
4,2,6654,4968,1889,0.4172,0.5828,0.052336449,0.890654206,0.010280374,0.0678,0.293457944,0.156074766,0.187850467,0.18411215,0.178504673,0.025615764,0.335960591,0.638423645,0.5467
4,2,5621,5556,1413,0.4437,0.5563,0.088588589,0.744744745,0.015015015,0.1125,0.366366366,0.174174174,0.151651652,0.148648649,0.159159159,0.018333333,0.376666667,0.605,0.5269
4,2,4146,4646,990,0.4364,0.5636,0.156206416,0.679218968,0.022315202,0.0879,0.352859135,0.128312413,0.184100418,0.186889819,0.147838215,0.036144578,0.405120482,0.55873494,0.3423
4,2,7176,7049,2462,0.4265,0.5735,0.097079716,0.754538279,0.012628256,0.065,0.265982636,0.142857143,0.136543015,0.176006314,0.278610892,0.011541632,0.244023083,0.744435284,0.5966
4,1,10240,6019,11286,0.438,0.562,0.130486764,0.680444065,0.023740393,0.1316,0.428693424,0.159863365,0.176601196,0.135952178,0.098889838,0.030530165,0.416087751,0.553382084,0.4255
4,2,5243,4611,1366,0.3572,0.6428,0.365193868,0.446348061,0.023444545,0.0242,0.270513977,0.155996393,0.228133454,0.218214608,0.127141569,0.061583578,0.438905181,0.499511241,0.5408
4,2,5154,4916,3602,0.4359,0.5641,0.111507128,0.800407332,0.011710794,0.0489,0.298879837,0.146130346,0.194501018,0.179226069,0.181262729,0.026058632,0.342019544,0.631921824,0.483
4,2,5766,5124,1464,0.2848,0.7152,0.275786394,0.482077542,0.020482809,0.1284,0.442574982,0.193855157,0.168251646,0.129480615,0.065837601,0.0416,0.4808,0.4776,0.4262
3,2,4175,4945,985,0.3624,0.6376,0.11028316,0.698956781,0.017883756,0.1157,0.457526081,0.168405365,0.166915052,0.138599106,0.068554396,0.028380634,0.524207012,0.447412354,0.8496
4,1,7103,7466,16014,0.3858,0.6142,0.101750825,0.63981223,0.01687389,0.2216,0.467520934,0.16975387,0.133468663,0.110251205,0.119005329,0.020031034,0.381718155,0.598250811,0.3672
4,1,5646,6831,22125,0.4828,0.5172,0.10361337,0.714453478,0.022673893,0.1467,0.366034327,0.171725384,0.16567299,0.153658537,0.142908762,0.017595308,0.384457478,0.597947214,0.4507
4,2,8826,4484,2507,0.4448,0.5552,0.061864407,0.852542373,0.012711864,0.1245,0.284745763,0.126271186,0.186440678,0.18559322,0.216949153,0.010909091,0.176363636,0.812727273,0.5513
3,2,4417,4615,1055,0.3536,0.6464,0.157615894,0.713907285,0.018543046,0.1137,0.340397351,0.161589404,0.162913907,0.19602649,0.139072848,0.035608309,0.480712166,0.483679525,0.5283
4,1,5573,6524,8855,0.4407,0.5593,0.072575175,0.797196473,0.012208908,0.0977,0.339136333,0.160976713,0.167759439,0.16029844,0.171829075,0.012509021,0.330045706,0.657445273,0.4219
4,1,14177,8542,20849,0.5111,0.4889,0.053803578,0.806667525,0.013129103,0.0558,0.315355902,0.136568413,0.152014416,0.154073883,0.241987386,0.008078632,0.262151609,0.729769759,0.6057
4,1,5274,6049,6538,0.4267,0.5733,0.120869565,0.72173913,0.015942029,0.1022,0.402608696,0.152463768,0.173043478,0.170724638,0.10115942,0.032434168,0.455362877,0.512202954,0.4855
4,1,10551,5728,6660,0.3662,0.6338,0.081729568,0.700824794,0.012496876,0.1835,0.488627843,0.219695076,0.140964759,0.087728068,0.062984254,0.024137931,0.393103448,0.582758621,0.3974
4,1,5638,6599,8676,0.534,0.466,0.102286402,0.780264741,0.014681107,0.0777,0.35354994,0.172081829,0.180264741,0.161251504,0.132851986,0.027221366,0.423472008,0.549306626,0.5277
4,2,5701,5544,1188,0.4495,0.5505,0.213768116,0.576086957,0.039855073,0.0833,0.275362319,0.193236715,0.194444444,0.177536232,0.15942029,0.028241335,0.346598203,0.625160462,0.4749
4,2,3356,4464,2019,0.4007,0.5993,0.297592998,0.482859227,0.016776076,0.0282,0.408460977,0.195477754,0.194748359,0.125455872,0.075857039,0.051470588,0.499183007,0.449346405,0.3986
4,2,7838,6859,2438,0.3893,0.6107,0.199253731,0.620895522,0.010447761,0.1099,0.27761194,0.154477612,0.181343284,0.191044776,0.195522388,0.023311897,0.315916399,0.660771704,0.6466
4,2,6914,6493,3787,0.4579,0.5421,0.047330765,0.882773803,0.009906439,0.0597,0.211337369,0.110071547,0.146395157,0.188222345,0.343973583,0.011641444,0.2112922,0.777066356,0.6139
4,1,6424,6243,5789,0.4469,0.5531,0.072143074,0.800242498,0.013640497,0.1555,0.355259169,0.172173386,0.188845105,0.152470446,0.131251895,0.043211977,0.421231712,0.535556312,0.3077
3,3,3188,4317,2162,0.4241,0.5759,0.108520677,0.580904802,0.035525951,0.2905,0.455453789,0.165695254,0.144324174,0.09408826,0.140438524,0.04281544,0.358417126,0.598767434,0.3314
4,2,11922,8247,12101,0.4143,0.5857,0.023615465,0.932915361,0.00815047,0.0183,0.220062696,0.11661442,0.16677116,0.168234065,0.328317659,0.016321129,0.220776356,0.762902514,0.7027
4,2,4670,6010,1114,0.4201,0.5799,0.165859564,0.613801453,0.01937046,0.2235,0.266343826,0.165859564,0.191283293,0.167070218,0.209443099,0.023376623,0.354545455,0.622077922,0.3571
4,1,5240,7555,7591,0.413,0.587,0.095156973,0.710391823,0.02725724,0.2325,0.422000487,0.161596496,0.146264298,0.121684108,0.148454612,0.044121603,0.377185903,0.578692494,0.3879
4,2,6136,6550,3533,0.4053,0.5947,0.249591281,0.464850136,0.038147139,0.3733,0.305177112,0.179291553,0.172752044,0.149318801,0.193460491,0.03410475,0.351400731,0.614494519,0.5204
4,1,5862,6156,5348,0.3766,0.6234,0.267206478,0.472334683,0.028340081,0.2335,0.436977058,0.181646424,0.171390014,0.118488529,0.091497976,0.050425273,0.429829891,0.519744836,0.4164
3,3,3579,4905,2101,0.4655,0.5345,0.126699029,0.570873786,0.041262136,0.4031,0.499029126,0.170873786,0.126213592,0.083009709,0.120873786,0.045608108,0.390202703,0.564189189,0.3779
2,3,4132,3658,835,0.624,0.376,0.2736,0.2976,0.1232,0,0.6688,0.1688,0.0848,0.0408,0.0368,0.079418345,0.416107383,0.504474273,0.6607
4,2,8774,6387,1895,0.4385,0.5615,0.062075655,0.84772066,0.011639185,0.0876,0.253152279,0.128031038,0.178467507,0.204655674,0.235693502,0.012282497,0.331627431,0.656090072,0.5034
4,2,7696,6600,2322,0.3488,0.6512,0.064345193,0.78652536,0.011355034,0.137,0.386071158,0.176381529,0.154428463,0.137017411,0.146101438,0.05099395,0.330164218,0.618841832,0.4633
4,1,7355,9151,27979,0.4963,0.5037,0.089385475,0.678885743,0.021351496,0.2576,0.455498584,0.173796587,0.147700314,0.101783118,0.121221397,0.060103084,0.326461082,0.613435835,0.4078
4,2,6225,7077,5197,0.3483,0.6517,0.185210084,0.579495798,0.034621849,0.3514,0.34487395,0.20302521,0.16907563,0.149915966,0.133109244,0.053151101,0.386484434,0.560364465,0.4268
4,1,5730,6937,4890,0.3546,0.6454,0.1186878,0.706597862,0.0084777,0.3184,0.581643937,0.196092886,0.124216734,0.057869517,0.040176926,0.111009593,0.406121517,0.48286889,0.3728
4,2,6812,5526,3040,0.4549,0.5451,0.380515759,0.346131805,0.035530086,0.0533,0.29226361,0.186246418,0.203438395,0.159885387,0.158166189,0.039315155,0.363982245,0.5967026,0.4775
4,2,5008,5335,1541,0.414,0.586,0.183846971,0.64293305,0.01381509,0.1707,0.291179596,0.181721573,0.198724761,0.188097768,0.140276302,0.033371692,0.384349827,0.582278481,0.4306
4,2,8159,6245,2547,0.3958,0.6042,0.14520202,0.735479798,0.046085859,0.0962,0.300505051,0.154671717,0.155934343,0.183712121,0.205176768,0.016249154,0.32295193,0.660798917,0.5079
3,2,7412,5404,1396,0.4921,0.5079,0.145914397,0.726653697,0.028210117,0.1289,0.384241245,0.164396887,0.189688716,0.149805448,0.111867704,0.026766595,0.398286938,0.574946467,0.3922
